text,intent
@AmazonHelp 1-800-331-0500 is the number i called. I urge a supervisor/manager to call that number as a guest and get peter. You will understand then.,complaint_or_unresolved
"@AmazonHelp I was promised a resolution within 24h, that was 2 days ago. All this after chasing you for almost a month. Supervisors don´t keep their promises, advisors don´t have enough authority to solve it, and everything is always blamed on ""the system"". I´m tired of this.",complaint_or_unresolved
@AmazonHelp no. the person i spoke with was not helpful and did not have nor provide me with much information.,complaint_or_unresolved
@AmazonHelp But it was supposed to be delivered by 2100 yesterday! Very disappointed as this is not same day delivery as requested.,complaint_or_unresolved
"@AmazonHelp @115817 1ZA0918R0394607256 has departed Mesquite Tx and is scheduled for delivery today between 10:15 and 2:15. I have got to keep it out of the Hub some way. Property manager blames you, you blame the property manager. I cannot get off the hub list.",complaint_or_unresolved
@AmazonHelp @115851  sorry to bother you but Amazon did mentally harass with me specially for this product.Pls do the needful. Pls escalate till high,complaint_or_unresolved
@AmazonHelp I’ve tried that but no response,complaint_or_unresolved
@AmazonHelp I have reached out to @122232 no response yet. Was hoping it could be re-arranged for today tomorrow is a bit of an inconvenience.,complaint_or_unresolved
@AmazonHelp I have already mailed they told me to wait for 7 day but now it's almost 60 day still not resolved please have a look Thank you,complaint_or_unresolved
"@AmazonHelp Already emailed x2 from here but no response? 😩 just want to listen to my audiobook! I’ll try and call tomorrow, very frustrating 😤",complaint_or_unresolved
"@AmazonHelp I've tried but no response from any of them. It's a real shame as buying direct from Amazon is always great, pity some sellers let it down",complaint_or_unresolved
@AmazonHelp Appalling service from you. Prime delivery due by 8pm today (which is in 52mins) still preparing for dispatch. CS agents unable to help as getting no response to their emails/queries to fulfillment centres. Not good enough.,complaint_or_unresolved
@AmazonHelp Is that different than the places I have already contacted multiple times? I have chatted and emailed. (And also deleted another just now.) https://t.co/1fCa7a3t8c,complaint_or_unresolved
"@AmazonHelp @AmazonHelp  when I mentioned what happened. After offering me 30 dollars I asked to escalate this and was transferred to music unlimited who again, had no knowledge of my issue",complaint_or_unresolved
"@AmazonHelp @132981 @209576 @118919 @4449 @524017 @54519 @54520 @115850 Follow the escalation matrix, shoot an email to the Ops Team, loop in the Ops Sr. Manager &amp; cc the MD Ops. Get this done, it's a gift. Pls 🙏",complaint_or_unresolved
@AmazonHelp All I got was reboot router. He attempted to get me to reset the device but couldn't provide instructions to do so. How can I escalate this?,complaint_or_unresolved
@AmazonHelp just another useless form to fill in with no response. I have filled anyway.,complaint_or_unresolved
"@AmazonHelp Have filled details twice, but no response yet. 

Reminder 2",complaint_or_unresolved
@AmazonHelp @117128 Tried it but still no response from airtel. I am not sure what to do. Do you have any contact where I can escalate ?,complaint_or_unresolved
@AmazonHelp The manager hasn't returned my call ! This is really the absolute limit,complaint_or_unresolved
"@AmazonHelp I have indeed. Spoken to customer services twice, who were nice but not helpful. They said it was hand delivered to resident but I was around 20 miles away at the time. Is my parcel on the way or just sitting in a warehouse, what's the point in Next Day delivery 😔🤔",complaint_or_unresolved
"@AmazonHelp Aftr writing mails to buyer's guaranty team abt conversation, no response been provide. I doubt anything is being done at all.",complaint_or_unresolved
"@AmazonHelp @115851  order# 408-5349587-9822753
No response from amazon india and agents rude behaviour and not addressing issue",complaint_or_unresolved
@AmazonHelp Wanted to...but no response for this yet from you..any suggestions?,complaint_or_unresolved
@AmazonHelp After 2 days also no response,complaint_or_unresolved
@AmazonHelp @57681 @117795  must be joking by sending this form again &amp; again. i have already escalated my concern twice with this form. Never seen such pathetic cust care service in my entire life. @19915 @18220 @131027 @1560,complaint_or_unresolved
"@731012 @AmazonHelp I ended up escalated to a new chat room and the guy was great. Too nice, really!",complaint_or_unresolved
@AmazonHelp i have already contacted the customer care via call its not helping and saying to reorder the same product as fuck!!!! when i will get my order??? Order ID :- #408-0231829-4528313 its been 3days and still not Dispatched sort this out!!!,complaint_or_unresolved
@AmazonHelp Asked for him a supervisor/manager and someone from complaints dept to ring me and still nothing 👌🏼 you keep being you amazon fs,complaint_or_unresolved
"@AmazonHelp i already contacted support and they said "" I don't have any  information to provide at this point.""  How is that possible??",complaint_or_unresolved
@AmazonHelp @360907 Your support team just escalates the issue and actually nothing much happens after that...pathetic delivery services.,complaint_or_unresolved
@AmazonHelp I had reported on your support page but still no response is there. You are fooling customers. Is this is your way to dealing the customer and frauding.,complaint_or_unresolved
"@AmazonHelp Yes, however it now won’t arrive in time. Very disappointed. Subscribe to Prime so a 5 day delay with no apology or email is hardly acceptable.",complaint_or_unresolved
"@638376 @AmazonHelp @638375 @116875 Jajajaja

Bien ahí Peter. Esa maldita mala maña de tener sobrinity manager.",complaint_or_unresolved
"@AmazonHelp Ms Dijal is saying that pickup guy never come on given slot.. and she can not escalate the issue..as it happens every time and I shud wait more..
WHY THIS KIND OF SERVICE?",complaint_or_unresolved
@AmazonHelp And the supervisor is saying that the situation has been resolved I shown receipts the card everything it's been OVER a week!,complaint_or_unresolved
"@AmazonHelp I've done it multiple times, one time I got a response that my fax was eligible and then the other times no response at all.",complaint_or_unresolved
@AmazonHelp No response then @AmazonHelp ??,complaint_or_unresolved
"@AmazonHelp poor customer service over phone, cannot contact carrier. Cannot even locate my item 26hrs... Cannot escalate locally.... https://t.co/IpvzNV1DlM",complaint_or_unresolved
@AmazonHelp Well had placed an order before dussehera and still not got the delivery. I am very disappointed.,complaint_or_unresolved
Wow. Officially the worst customer service I've ever received and believe me I've received some terrible service from companies!! Thanks a lot @115830 @AmazonHelp for first lying to me and then not sticking to your word. Disgusting service and you've ruined my son's birthday!,complaint_or_unresolved
"@AmazonHelp Which doesn't have an option to REPLY. Is the problem not resolved because of this? Fuck this and fuck your company, I am filing a complaint",complaint_or_unresolved
"@AmazonHelp I messaged on Friday at 11.20 GMT and have still had no response. Please can you get back to me ASAP, thank you",complaint_or_unresolved
@AmazonHelp I have escalated 6 times by contacting your customer service been on call for over 6hrs and still amazon is unresponsive.Where is my product,complaint_or_unresolved
@AmazonHelp I called and was told by a supervisor my complaint would be passed on and that I would hear back.,complaint_or_unresolved
@AmazonHelp problem not resolved yet...high time now,complaint_or_unresolved
